"","metric","disturbance","barbour","de_thresh","de","bde_thresh","bde"
"1","rich_ttaxa_coe","decrease",3,6,84.6153846153846,5.58,82.6923076923077
"2","shannon_ttaxa_cte","decrease",3,1.83369335574079,80.7692307692308,1.64028650456167,80.7692307692308
"3","rich_ttaxa_cote","decrease",3,8,76.9230769230769,7.6,76.9230769230769
"4","rich_ttaxa_insecta","decrease",3,23.5,80.7692307692308,22.7,76.9230769230769
"5","rich_ttaxa_potec","decrease",3,8,76.9230769230769,7.6,76.9230769230769
"6","shannon_ttaxa_coe","decrease",3,1.91928207998541,76.9230769230769,1.74538481041637,76.9230769230769
"7","shannon_ttaxa_cote","decrease",3,2.11979600864812,76.9230769230769,2.05752403798242,76.9230769230769
"8","shannon_ttaxa_ept","decrease",3,1.4513987060507,80.7692307692308,1.37481323095226,76.9230769230769
"9","shannon_ttaxa_et","decrease",3,1.4513987060507,80.7692307692308,1.35858867505384,76.9230769230769
"10","shannon_ttaxa_pote","decrease",3,1.77033377917504,80.7692307692308,1.73883908117778,76.9230769230769
"11","shannon_ttaxa_potec","decrease",3,2.11979600864812,76.9230769230769,2.05752403798242,76.9230769230769
"12","shannon_ttaxa_toe","decrease",3,1.77033377917504,80.7692307692308,1.73883908117778,76.9230769230769
"13","rich_genus","decrease",3,30,73.0769230769231,29.86,75
"14","rich_ttaxa_ephemeroptera","decrease",3,2,73.0769230769231,1.54,75
"15","shannon_ttaxa_cot","decrease",3,1.9245041176764,76.9230769230769,1.86961670317489,75
"16","menhinick_ttaxa","decrease",3,2.1419826907288,73.0769230769231,2.14976083845456,73.0769230769231
"17","pct_rich_ttaxa_coe","decrease",2,18.3982683982684,73.0769230769231,18.640522875817,73.0769230769231
"18","pct_rich_ttaxa_insecta","decrease",2,72.0238095238095,65.3846153846154,72.7116571917599,73.0769230769231
"19","pct_rich_ttaxa_non_insecta","increase",2,27.9761904761905,65.3846153846154,27.2883428082401,73.0769230769231
"20","rich_ttaxa_cte","decrease",3,6.25,76.9230769230769,6,73.0769230769231
"21","rich_ttaxa_tol_0to7","decrease",2,22.25,73.0769230769231,22.48,73.0769230769231
"22","shannon_ttaxa_insecta","decrease",2,3.413406966123,69.2307692307692,3.44570857396903,73.0769230769231
"23","simpson_ttaxa_potec","increase",2,0.298194444444444,73.0769230769231,0.283225588068345,73.0769230769231
"24","shannon_ttaxa_shredder","decrease",2,1.01531953111478,69.2307692307692,1.17339304090653,71.1538461538461
"25","simpson_ttaxa_cte","increase",2,0.373848969492909,69.2307692307692,0.349821673525377,69.2307692307692
"26","simpson_ttaxa_pote","increase",2,0.370350346020761,65.3846153846154,0.300873015873016,69.2307692307692
"27","pct_rich_ttaxa_crust","increase",2,7.47685185185185,65.3846153846154,7.20106579217053,67.3076923076923
"28","pct_rich_ttaxa_malacostraca","increase",2,7.47685185185185,65.3846153846154,7.20106579217053,67.3076923076923
